uid,row_id,cell,source_group,first_error_step_1based,steps,gate_open,all32_miss,iu__ridge+tcn+bocpd,equal__ridge+tcn+bocpd,iu__ridge+tcn+noreset,equal__ridge+tcn+noreset,iu__ridge+tcn+mean16,equal__ridge+tcn+mean16,iu__ridge+bocpd+noreset,equal__ridge+bocpd+noreset,iu__ridge+bocpd+mean16,equal__ridge+bocpd+mean16,iu__ridge+noreset+mean16,equal__ridge+noreset+mean16,iu__tcn+bocpd+noreset,equal__tcn+bocpd+noreset,iu__tcn+bocpd+mean16,equal__tcn+bocpd+mean16,iu__tcn+noreset+mean16,equal__tcn+noreset+mean16,iu__bocpd+noreset+mean16,equal__bocpd+noreset+mean16,iu__ridge+tcn+bocpd+noreset,equal__ridge+tcn+bocpd+noreset,iu__ridge+tcn+bocpd+mean16,equal__ridge+tcn+bocpd+mean16,iu__ridge+tcn+noreset+mean16,equal__ridge+tcn+noreset+mean16,iu__ridge+bocpd+noreset+mean16,equal__ridge+bocpd+noreset+mean16,iu__tcn+bocpd+noreset+mean16,equal__tcn+bocpd+noreset+mean16,iu__ridge+tcn+bocpd+noreset+mean16,equal__ridge+tcn+bocpd+noreset+mean16,tcn__real,ridge,bocpd,innovation5
pb_omnimath_q4__b057000aa7745a8d,omnimath::omnimath-275,pb_omnimath_q4,pb_source_v2:21d736e619e1e04f0c463dc1,17,21,True,False,18,18,18,18,18,8,8,18,8,8,8,8,18,18,8,8,8,17,8,8,18,18,8,8,8,18,8,8,8,8,8,8,18,18,8,18
pb_omnimath_q4__8d10726c37e3afd4,omnimath::omnimath-276,pb_omnimath_q4,pb_source_v2:fc4a8c969092e9e1ade65104,4,15,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__99bce94097d048f4,omnimath::omnimath-277,pb_omnimath_q4,pb_source_v2:35ea62669218f1c4b6e1a218,2,7,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__4e8ee0972c31976b,omnimath::omnimath-278,pb_omnimath_q4,pb_source_v2:8e706bd3a0c18c88a2c6c8d3,2,8,True,False,7,2,2,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,7,2,2
pb_omnimath_q4__f7d734072634bc99,omnimath::omnimath-279,pb_omnimath_q4,pb_source_v2:5b6b12a36d41aba9ce6a88e9,5,7,True,True,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
pb_omnimath_q4__3178fc43536413e5,omnimath::omnimath-28,pb_omnimath_q4,pb_source_v2:ea169d27869c5e40abb18224,14,25,True,True,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
pb_omnimath_q4__cb233c9ace4dca7b,omnimath::omnimath-280,pb_omnimath_q4,pb_source_v2:46a890e49736c8ced243167e,3,5,True,False,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__1042c0275d5eed4d,omnimath::omnimath-281,pb_omnimath_q4,pb_source_v2:c7310b9345ef715784825c6a,6,9,True,False,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2
pb_omnimath_q4__887ce9554094b70e,omnimath::omnimath-282,pb_omnimath_q4,pb_source_v2:9c15cabcdafc005cfe5e3683,1,7,True,True,2,2,3,2,2,2,2,2,3,3,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
pb_omnimath_q4__ab58b240c66af57b,omnimath::omnimath-283,pb_omnimath_q4,pb_source_v2:6cf867b2f7eb1cdd9fcd773b,3,11,True,False,6,6,6,6,6,6,6,6,3,3,3,3,6,6,3,6,3,6,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3
pb_omnimath_q4__e6f4e6fc2e5a8ece,omnimath::omnimath-284,pb_omnimath_q4,pb_source_v2:d4b1144657bf35dfe08daecc,3,7,True,True,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
pb_omnimath_q4__3c2b306870cc05b7,omnimath::omnimath-285,pb_omnimath_q4,pb_source_v2:ba090dc65c7f10633fa17478,4,8,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__dac40e95e1e530f1,omnimath::omnimath-286,pb_omnimath_q4,pb_source_v2:96f1b5fea04bae121d3604ff,9,12,True,True,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
pb_omnimath_q4__94016a80bb55715e,omnimath::omnimath-287,pb_omnimath_q4,pb_source_v2:e06ac9630ca3eccb86db0dab,1,4,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__af26a5e96f28d262,omnimath::omnimath-288,pb_omnimath_q4,pb_source_v2:d90d6afc9283ce27c75d6e50,4,13,True,True,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
pb_omnimath_q4__db15db986b69531e,omnimath::omnimath-289,pb_omnimath_q4,pb_source_v2:0af76ab73dd2012a31710f92,3,5,True,True,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
pb_omnimath_q4__6332c6beaeb17750,omnimath::omnimath-29,pb_omnimath_q4,pb_source_v2:3e81816fbdb983295dedc51b,3,7,True,False,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__0c3727074dc8567a,omnimath::omnimath-290,pb_omnimath_q4,pb_source_v2:a946e857664e9ba122b4ab14,3,6,True,True,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
pb_omnimath_q4__098180a1647d493a,omnimath::omnimath-291,pb_omnimath_q4,pb_source_v2:db9507bf6bcfd3db86b505a5,2,9,True,True,7,7,7,7,7,7,7,7,5,5,7,7,7,7,5,5,7,7,5,5,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7
pb_omnimath_q4__57649fe693da160c,omnimath::omnimath-292,pb_omnimath_q4,pb_source_v2:0f55c0915eccee9927a26ede,3,8,True,True,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
pb_omnimath_q4__728a45de705808a5,omnimath::omnimath-293,pb_omnimath_q4,pb_source_v2:e33d88306b85eba715d20cc1,6,11,True,False,10,6,10,10,10,6,6,6,6,6,10,10,6,6,6,6,10,10,6,6,6,6,6,6,10,10,6,6,6,6,6,6,10,10,6,10
pb_omnimath_q4__1da1f47c43750d71,omnimath::omnimath-294,pb_omnimath_q4,pb_source_v2:950fdf5b3701067dbcb46cf3,2,8,True,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__1b795c49acd5815f,omnimath::omnimath-295,pb_omnimath_q4,pb_source_v2:d56306a30f2751ffd7d3887f,3,11,True,True,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
pb_omnimath_q4__be5e0bbaebbf3b1c,omnimath::omnimath-296,pb_omnimath_q4,pb_source_v2:3c686a7c767f79bc675dd94f,3,5,True,True,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
pb_omnimath_q4__6c567ac5e2f769c7,omnimath::omnimath-297,pb_omnimath_q4,pb_source_v2:99213f09ca33807b1cae1481,6,8,True,True,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
pb_omnimath_q4__e4156b5e5f809e63,omnimath::omnimath-298,pb_omnimath_q4,pb_source_v2:476512062a004162b5e45c0d,2,10,True,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__6a5714e6a029fc60,omnimath::omnimath-299,pb_omnimath_q4,pb_source_v2:9ade45c02206a00abf33a966,4,6,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__456eca9114d894a2,omnimath::omnimath-3,pb_omnimath_q4,pb_source_v2:02bc187df3163b1f5ca8ed73,2,8,True,True,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
pb_omnimath_q4__a3ee9016bbdc8867,omnimath::omnimath-30,pb_omnimath_q4,pb_source_v2:798df80c40f86f99b4734835,6,8,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__39d73b835ac571ea,omnimath::omnimath-300,pb_omnimath_q4,pb_source_v2:9e680c1a8f72e3588cbf04ae,5,23,True,False,5,5,5,5,6,5,5,5,5,5,5,1,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
pb_omnimath_q4__9a18e471d1d71b94,omnimath::omnimath-301,pb_omnimath_q4,pb_source_v2:5054a57adb3712d3f1155b40,11,13,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__ab2a6e6b15f5bcb7,omnimath::omnimath-302,pb_omnimath_q4,pb_source_v2:d5634e55e1448a215675be9b,11,15,True,True,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
pb_omnimath_q4__d6887484db7d3eb1,omnimath::omnimath-303,pb_omnimath_q4,pb_source_v2:f2309c52e447efea388ace7c,1,4,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__638cde52814727b1,omnimath::omnimath-304,pb_omnimath_q4,pb_source_v2:98faab591b83fe9b385c6682,8,20,True,True,11,10,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11
pb_omnimath_q4__d14de38488490385,omnimath::omnimath-305,pb_omnimath_q4,pb_source_v2:05fd8ba57aff208ad5fe64bd,16,16,True,False,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
pb_omnimath_q4__4a7db06e28e16d87,omnimath::omnimath-306,pb_omnimath_q4,pb_source_v2:ed97c3b26446c60eefd218d8,3,13,True,False,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__f24b77f7c17c0123,omnimath::omnimath-307,pb_omnimath_q4,pb_source_v2:2cdbcd403fd57cb9e3487d35,3,13,True,True,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
pb_omnimath_q4__eade527bfb7a6f1c,omnimath::omnimath-308,pb_omnimath_q4,pb_source_v2:fcd60f07dedf173954032ca0,2,3,True,False,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
pb_omnimath_q4__462bae909373b5a1,omnimath::omnimath-309,pb_omnimath_q4,pb_source_v2:5d91a4cbfe66f2b542a13ed7,3,11,True,True,5,1,10,5,5,1,1,5,1,1,1,1,5,5,1,1,1,1,1,1,1,5,1,1,5,5,1,1,1,1,1,1,5,5,1,5
pb_omnimath_q4__d019ef0c6fa2cc40,omnimath::omnimath-31,pb_omnimath_q4,pb_source_v2:17ee99b66f05662fefd59d33,2,5,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__cc31dd209dd2468a,omnimath::omnimath-310,pb_omnimath_q4,pb_source_v2:8d3e6f48fb803d8ea2deffce,6,9,True,False,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
pb_omnimath_q4__4db2f2c6674d99de,omnimath::omnimath-311,pb_omnimath_q4,pb_source_v2:21d7dce3a3cb3365b35a1f96,6,8,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__611ebde032815e8f,omnimath::omnimath-312,pb_omnimath_q4,pb_source_v2:6fddb4dd8fac2703cdaf48ad,4,4,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__d4c2346cfb965326,omnimath::omnimath-313,pb_omnimath_q4,pb_source_v2:09512184b3d9046d4b588d4a,6,21,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__bff816f9fa3820f5,omnimath::omnimath-314,pb_omnimath_q4,pb_source_v2:3230af6cd9f2a811b8dc0179,3,14,True,False,6,13,5,5,6,13,3,3,5,13,3,3,3,3,5,5,3,5,5,3,13,5,13,13,5,5,3,3,3,3,5,5,5,13,5,5
pb_omnimath_q4__ba3e07f17b30ed9f,omnimath::omnimath-315,pb_omnimath_q4,pb_source_v2:ddb57fa7852426e46fd6da35,2,35,True,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__e295979e6fbc0a30,omnimath::omnimath-316,pb_omnimath_q4,pb_source_v2:bc74d224a2bd4f1d682ec087,2,7,True,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__ece45d1f47d3563b,omnimath::omnimath-317,pb_omnimath_q4,pb_source_v2:399b0f9c1985d800ca006220,1,8,True,False,7,1,1,6,7,1,1,6,1,1,1,6,1,6,1,1,1,6,1,1,1,6,1,1,1,6,1,1,1,1,1,1,1,7,1,6
pb_omnimath_q4__3fc263dc921954b7,omnimath::omnimath-318,pb_omnimath_q4,pb_source_v2:4b5f0c3a3cdb4f21a285d481,6,18,True,False,6,6,6,6,6,6,6,6,6,6,11,6,6,6,6,11,11,11,6,6,6,6,6,6,6,6,6,6,6,11,6,6,6,6,6,11
pb_omnimath_q4__964d1595ae17e78d,omnimath::omnimath-319,pb_omnimath_q4,pb_source_v2:6013923652f90232bf748fe1,4,7,True,True,6,6,6,6,6,6,6,6,6,6,5,6,5,6,6,6,5,5,6,5,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6
pb_omnimath_q4__d83ff1148efd0417,omnimath::omnimath-32,pb_omnimath_q4,pb_source_v2:3f9ef2f9fb6e887284b5ccc4,4,7,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__9bec51cf78520443,omnimath::omnimath-320,pb_omnimath_q4,pb_source_v2:620a81b5f99c40fca2060f59,8,15,True,True,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,7
pb_omnimath_q4__36c815df56bd4069,omnimath::omnimath-321,pb_omnimath_q4,pb_source_v2:132efb3d5e4d42d85bda871e,1,3,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__c7dbc1a8a9211285,omnimath::omnimath-322,pb_omnimath_q4,pb_source_v2:14c3ba5b14eb218de4f5b9b0,7,10,True,False,5,7,2,5,5,2,7,5,5,2,5,5,5,5,5,2,5,5,5,5,7,5,2,2,5,5,5,5,5,5,2,5,2,7,2,5
pb_omnimath_q4__653a721cceabd485,omnimath::omnimath-323,pb_omnimath_q4,pb_source_v2:aaedd663237ca709006cd07b,3,4,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__6e6181ff80f19be8,omnimath::omnimath-324,pb_omnimath_q4,pb_source_v2:0145a47c44ed886f8c0c60d9,3,8,True,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb_omnimath_q4__898e0c49a9dac83e,omnimath::omnimath-325,pb_omnimath_q4,pb_source_v2:1d349a11b97907862b088b66,8,10,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__ce0873ffd4624094,omnimath::omnimath-326,pb_omnimath_q4,pb_source_v2:a197a0c27b9418c6876aca42,1,13,True,True,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
pb_omnimath_q4__6185da1e28fa79f0,omnimath::omnimath-327,pb_omnimath_q4,pb_source_v2:07821115f5f3934d26d062f8,1,9,True,True,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
pb_omnimath_q4__114339a3eee7818c,omnimath::omnimath-328,pb_omnimath_q4,pb_source_v2:565672919d65cb885112f799,6,7,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__17a9efa2c89a10bd,omnimath::omnimath-329,pb_omnimath_q4,pb_source_v2:376b6c0b65e61433783bef1d,9,11,True,True,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
pb_omnimath_q4__03bc18068bdba392,omnimath::omnimath-33,pb_omnimath_q4,pb_source_v2:ce8895bed38c31ab7c6f606e,5,6,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__6162f2a30e8a9474,omnimath::omnimath-330,pb_omnimath_q4,pb_source_v2:ebcd91c8dffa7ebedf1ec5f5,2,5,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__47608f5db92f60c1,omnimath::omnimath-331,pb_omnimath_q4,pb_source_v2:e68acf5da90efa2afd6fef8d,1,6,True,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__f3eee1b7553be9d9,omnimath::omnimath-332,pb_omnimath_q4,pb_source_v2:269a65ffdf7df30be0ae0803,2,5,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__414f91581473271c,omnimath::omnimath-333,pb_omnimath_q4,pb_source_v2:d3659c1ecabcbc0340a5ad80,4,8,True,True,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
pb_omnimath_q4__faae157e54ad506f,omnimath::omnimath-334,pb_omnimath_q4,pb_source_v2:4a9c06289827d1668c40f8d1,7,12,True,False,9,9,9,9,9,9,9,9,6,9,9,9,9,7,6,9,7,7,6,9,9,9,9,9,9,9,9,9,9,7,9,9,9,9,9,9
pb_omnimath_q4__92eaaeec941b7609,omnimath::omnimath-335,pb_omnimath_q4,pb_source_v2:d067472487345a503f1a53f9,1,6,True,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
pb_omnimath_q4__526189acc0a43132,omnimath::omnimath-336,pb_omnimath_q4,pb_source_v2:03f85c3aaf61fbc01e7b3911,2,5,True,True,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
pb_omnimath_q4__5cc533c7d3b75c17,omnimath::omnimath-337,pb_omnimath_q4,pb_source_v2:9e0f84648e9b543bc9714779,2,6,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__f1dc4b2f6e1ea373,omnimath::omnimath-338,pb_omnimath_q4,pb_source_v2:aa2b07db374face6658b6de2,3,6,True,True,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6
pb_omnimath_q4__4b4e121f29b6094d,omnimath::omnimath-339,pb_omnimath_q4,pb_source_v2:dcc64605ba10e2b658508d24,2,5,False,True,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
pb_omnimath_q4__9769af00a556210c,omnimath::omnimath-34,pb_omnimath_q4,pb_source_v2:daf616ba5523537616793d54,1,9,True,True,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
pb_omnimath_q4__8eda1b0983fc6d99,omnimath::omnimath-340,pb_omnimath_q4,pb_source_v2:4ec2c47280162375d4177c7b,3,15,True,True,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
