uid,cell,group,fold,method,target,peak,gate_open,category
pb_gsm8k_q4__32fd3cb5a9bdd77d,pb_gsm8k_q4,pb_source_v2:4062ba5ea74a1da5d3f892be,2,innovation5,2,0,True,locator_only_miss
pb_gsm8k_q4__4e9f8f56dd779d10,pb_gsm8k_q4,pb_source_v2:e61063ee448ebe0bfa38e095,0,innovation5,2,5,True,locator_only_miss
pb_gsm8k_q4__e4b15c7b1b0802e6,pb_gsm8k_q4,pb_source_v2:bc5218056be097cb98529aad,2,innovation5,4,0,True,locator_only_miss
pb_gsm8k_q4__12ab855e116ce3d0,pb_gsm8k_q4,pb_source_v2:84015aa6b72f339f3c39458c,0,innovation5,3,0,True,locator_only_miss
pb_gsm8k_q4__286c7441d95a6c18,pb_gsm8k_q4,pb_source_v2:135430c89fe3361e0ba10a37,1,innovation5,2,1,False,both_miss
pb_gsm8k_q4__cfc22d69b7c681d0,pb_gsm8k_q4,pb_source_v2:01916eeafa3fc71aa8adb750,2,innovation5,1,1,True,error_hit
pb_gsm8k_q4__820dcb054896d6de,pb_gsm8k_q4,pb_source_v2:3ca0e746f10ccf16f6b66c53,2,innovation5,1,1,True,error_hit
pb_gsm8k_q4__2fe6e54feb4861bf,pb_gsm8k_q4,pb_source_v2:41c9120263c3666fed489e30,0,innovation5,1,2,True,locator_only_miss
pb_gsm8k_q4__92b56b3f1429e044,pb_gsm8k_q4,pb_source_v2:f43995a25985fac6a8a1abb3,0,innovation5,0,0,True,error_hit
pb_gsm8k_q4__c8ba324fb403af76,pb_gsm8k_q4,pb_source_v2:68c5c8993f3fbb971b1bba1d,2,innovation5,1,1,True,error_hit
pb_gsm8k_q4__914de93f46e2f97a,pb_gsm8k_q4,pb_source_v2:c07cc5511c4fb65f4a999902,4,innovation5,1,2,False,both_miss
pb_gsm8k_q4__475cc5a7429b179e,pb_gsm8k_q4,pb_source_v2:d1b9151313b9d8cd78a70405,0,innovation5,2,0,True,locator_only_miss
pb_gsm8k_q4__baa370be1ff440b0,pb_gsm8k_q4,pb_source_v2:bc1dbe1334e368381a6a909b,0,innovation5,3,3,True,error_hit
pb_gsm8k_q4__09640f59adfa014d,pb_gsm8k_q4,pb_source_v2:dec85e96ded3c2dbab168360,3,innovation5,2,0,True,locator_only_miss
pb_gsm8k_q4__0f107780e8c8f38b,pb_gsm8k_q4,pb_source_v2:d135182d5083bbab6e15c890,3,innovation5,5,5,True,error_hit
pb_gsm8k_q4__1e883330aa4b902a,pb_gsm8k_q4,pb_source_v2:a1f065b6912ef1a6933452cc,3,innovation5,5,5,True,error_hit
pb_gsm8k_q4__a25e1c99cd79f9ce,pb_gsm8k_q4,pb_source_v2:ac925787851878177e16593e,1,innovation5,1,1,False,gate_only_miss
pb_gsm8k_q4__eeefdd2f7471cc8d,pb_gsm8k_q4,pb_source_v2:c54bbb7f74eb8fc4a61171c6,4,innovation5,5,3,True,locator_only_miss
pb_gsm8k_q4__91319956a17a5c70,pb_gsm8k_q4,pb_source_v2:6d51975d44cd4ecacf05e9dc,2,innovation5,0,1,True,locator_only_miss
pb_gsm8k_q4__f775e9ff2c570e4f,pb_gsm8k_q4,pb_source_v2:1ed49328b7b1b7aa2fb84ac3,2,innovation5,4,5,True,locator_only_miss
pb_gsm8k_q4__bac77343550a5fc1,pb_gsm8k_q4,pb_source_v2:569fe2a067082d1d21647bd6,4,innovation5,4,4,True,error_hit
pb_gsm8k_q4__c7b85da0175796e4,pb_gsm8k_q4,pb_source_v2:f16f3c13c4f786d48b2550a7,0,innovation5,0,0,True,error_hit
pb_gsm8k_q4__7f1872641014fbd8,pb_gsm8k_q4,pb_source_v2:e4de796776d21d1f3ae15feb,4,innovation5,2,2,True,error_hit
pb_gsm8k_q4__7b9da77aa0edc101,pb_gsm8k_q4,pb_source_v2:c40d9b813cf704a8b7fb077d,2,innovation5,0,0,False,gate_only_miss
pb_gsm8k_q4__5655c297f7cbc425,pb_gsm8k_q4,pb_source_v2:5debd41dd6e23036fb1184f1,0,innovation5,4,4,True,error_hit
pb_gsm8k_q4__80785a945590cd91,pb_gsm8k_q4,pb_source_v2:0db78aa60991967366234e2b,3,innovation5,2,2,True,error_hit
pb_gsm8k_q4__3f93ed9d45e79215,pb_gsm8k_q4,pb_source_v2:b4f65a52e6d6c9de9b532e4f,4,innovation5,2,1,True,locator_only_miss
pb_gsm8k_q4__39ee6d42e9ecaca5,pb_gsm8k_q4,pb_source_v2:c94840c2aee244e1a4531083,0,innovation5,1,2,False,both_miss
pb_gsm8k_q4__8ec5f8104aa09424,pb_gsm8k_q4,pb_source_v2:b0141f9015c2b8517948b34e,0,innovation5,2,3,True,locator_only_miss
pb_gsm8k_q4__c483983d4b312478,pb_gsm8k_q4,pb_source_v2:7d0805096549d33a103907c3,4,innovation5,0,0,False,gate_only_miss
pb_gsm8k_q4__4d210e8695b8b9c1,pb_gsm8k_q4,pb_source_v2:f2e3baa08b2afa6c6662bcb4,4,innovation5,2,1,True,locator_only_miss
pb_gsm8k_q4__3770d124a1efb4a5,pb_gsm8k_q4,pb_source_v2:e8c1a0f1c5af91d644f38807,1,innovation5,1,5,True,locator_only_miss
pb_gsm8k_q4__6608d825f15bc543,pb_gsm8k_q4,pb_source_v2:97d5219c26d5f213d15d38a2,1,innovation5,0,4,True,locator_only_miss
pb_gsm8k_q4__3f5f8d1c8e1696cd,pb_gsm8k_q4,pb_source_v2:5d6ed708fe4546615db9a393,4,innovation5,0,0,True,error_hit
pb_gsm8k_q4__47fb09e1730367aa,pb_gsm8k_q4,pb_source_v2:1d32c9185c543a7a6602d475,0,innovation5,2,2,True,error_hit
pb_gsm8k_q4__eb23fb0881dbf6a8,pb_gsm8k_q4,pb_source_v2:67ab79f900374ccf522331a8,3,innovation5,0,0,True,error_hit
pb_gsm8k_q4__3fb92b27f0109d40,pb_gsm8k_q4,pb_source_v2:abc4bc90358d1be1f98e123d,4,innovation5,1,2,True,locator_only_miss
pb_gsm8k_q4__1ff59dde4e116609,pb_gsm8k_q4,pb_source_v2:b7f59158b17ad0c29c87d8a9,3,innovation5,2,2,True,error_hit
pb_gsm8k_q4__13381efca739a890,pb_gsm8k_q4,pb_source_v2:5f3fce9a3c8d45b6a44b025d,1,innovation5,3,1,True,locator_only_miss
pb_gsm8k_q4__4e784b024945f07e,pb_gsm8k_q4,pb_source_v2:1084abb10503718ac570166b,3,innovation5,0,0,True,error_hit
pb_gsm8k_q4__ade35893aec834e9,pb_gsm8k_q4,pb_source_v2:149e6bcf771ff89fc0cf3387,1,innovation5,2,2,True,error_hit
pb_gsm8k_q4__5b589fc29739604d,pb_gsm8k_q4,pb_source_v2:64b79b600ea4cac5f084d45f,1,innovation5,0,0,True,error_hit
pb_gsm8k_q4__26f70f3679e9f3b0,pb_gsm8k_q4,pb_source_v2:40a7d437633b29c66593596f,0,innovation5,5,3,True,locator_only_miss
pb_gsm8k_q4__c2e4dd5001a1fdc6,pb_gsm8k_q4,pb_source_v2:c131504c06e44841b423734d,3,innovation5,0,0,True,error_hit
pb_gsm8k_q4__bc5f762394352984,pb_gsm8k_q4,pb_source_v2:a6e52b3379ebd479057fddbf,2,innovation5,1,1,True,error_hit
pb_gsm8k_q4__afcb2ba186a36e30,pb_gsm8k_q4,pb_source_v2:42d5bc731e5e41de28e79b33,4,innovation5,1,1,False,gate_only_miss
pb_gsm8k_q4__76b76dfdf6daf7db,pb_gsm8k_q4,pb_source_v2:782b189d0bc2fa7e5e759ace,4,innovation5,3,2,True,locator_only_miss
pb_gsm8k_q4__c37c9fc109777502,pb_gsm8k_q4,pb_source_v2:26bdd222972a611c858a90d5,2,innovation5,1,0,True,locator_only_miss
pb_gsm8k_q4__495f62ec84323df5,pb_gsm8k_q4,pb_source_v2:e24cfaf9c3a48d347d36f396,4,innovation5,3,3,True,error_hit
pb_gsm8k_q4__94ad025d93308f16,pb_gsm8k_q4,pb_source_v2:32c3bf9fb98cf5f8712f53db,2,innovation5,2,3,True,locator_only_miss
pb_gsm8k_q4__ea62f0d8a25bba02,pb_gsm8k_q4,pb_source_v2:4a1519f13af5261ed7f634ca,0,innovation5,1,1,True,error_hit
pb_gsm8k_q4__5b998c7113f81d0c,pb_gsm8k_q4,pb_source_v2:d4a294cfe7c8fe40cb605865,2,innovation5,2,0,True,locator_only_miss
pb_gsm8k_q4__e659306528680d33,pb_gsm8k_q4,pb_source_v2:cfc052f73c1334a97db5dce2,4,innovation5,3,0,True,locator_only_miss
pb_gsm8k_q4__2b5612d214cea6bd,pb_gsm8k_q4,pb_source_v2:a5110dec78df5a43790370a1,1,innovation5,2,3,True,locator_only_miss
pb_gsm8k_q4__cdb08dc73c4bd99e,pb_gsm8k_q4,pb_source_v2:8b8c1e53b9382bd215a89d5b,2,innovation5,2,2,True,error_hit
pb_gsm8k_q4__2cad57b37770d376,pb_gsm8k_q4,pb_source_v2:36085227984ab44394a153f8,2,innovation5,0,0,True,error_hit
pb_gsm8k_q4__4871fa99bbce6a99,pb_gsm8k_q4,pb_source_v2:bd0547cc504bdba2840d36b4,2,innovation5,3,1,True,locator_only_miss
pb_gsm8k_q4__17e48fec36f1d569,pb_gsm8k_q4,pb_source_v2:91182e3ecf3762b0e8e9dd80,3,innovation5,0,0,True,error_hit
pb_gsm8k_q4__bae9658a3797e6b7,pb_gsm8k_q4,pb_source_v2:be37798cb2b865a18b516750,0,innovation5,3,7,True,locator_only_miss
pb_gsm8k_q4__5c18c2811f70f744,pb_gsm8k_q4,pb_source_v2:06591e3000388735364d0f5a,0,innovation5,1,3,True,locator_only_miss
pb_gsm8k_q4__84b5e92295f89721,pb_gsm8k_q4,pb_source_v2:db22fa8e24434d81ecb20598,1,innovation5,2,6,True,locator_only_miss
pb_gsm8k_q4__fe45815836ac4e6d,pb_gsm8k_q4,pb_source_v2:7aca3c05914d1ecaf56593b3,3,innovation5,3,5,True,locator_only_miss
pb_gsm8k_q4__c39a45a7e53e1394,pb_gsm8k_q4,pb_source_v2:d28d879c9589742f3cb5852e,2,innovation5,2,3,True,locator_only_miss
pb_gsm8k_q4__ec8e3fdd621d4f1d,pb_gsm8k_q4,pb_source_v2:2ad9bd99054a2be0cd2e6f9d,2,innovation5,1,3,True,locator_only_miss
pb_gsm8k_q4__d30709b3fc132e17,pb_gsm8k_q4,pb_source_v2:d67f6fdc45e2b213b74b23b6,3,innovation5,2,1,False,both_miss
pb_gsm8k_q4__500c924e6a4f8671,pb_gsm8k_q4,pb_source_v2:1aea626b4cf5a0a1201649a8,1,innovation5,2,2,True,error_hit
pb_gsm8k_q4__c83af86cb9c7d351,pb_gsm8k_q4,pb_source_v2:59c1f5c956a2ede98da66403,0,innovation5,4,4,False,gate_only_miss
pb_gsm8k_q4__e35b3c2cefe2c010,pb_gsm8k_q4,pb_source_v2:2064b5a551cb06925e74d293,4,innovation5,2,2,False,gate_only_miss
pb_gsm8k_q4__ccd98424ede05dd8,pb_gsm8k_q4,pb_source_v2:5c273a4296dab569a9227675,0,innovation5,1,0,False,both_miss
pb_gsm8k_q4__0d5ec85da3b06019,pb_gsm8k_q4,pb_source_v2:798a745298c85d2fb4d4d6e4,3,innovation5,0,1,True,locator_only_miss
pb_gsm8k_q4__3623ca941edb63d5,pb_gsm8k_q4,pb_source_v2:3cb0a38d61e82a90cecfb558,0,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__c44ca62695d90664,pb_gsm8k_q4,pb_source_v2:8e2693d6c9f71919efc5b114,4,innovation5,-1,2,True,clean_false_alarm
pb_gsm8k_q4__beedc408b9141549,pb_gsm8k_q4,pb_source_v2:8e0576ff38ffd1de01c0eb84,1,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__79231259a05363a6,pb_gsm8k_q4,pb_source_v2:376e72006cfcb39505f7834e,1,innovation5,-1,2,True,clean_false_alarm
pb_gsm8k_q4__8ae19ed8f72733c9,pb_gsm8k_q4,pb_source_v2:26d986fff9abdbb5701aa974,2,innovation5,-1,8,False,clean_correct
pb_gsm8k_q4__90a9d4917972c948,pb_gsm8k_q4,pb_source_v2:c67424faeb80a000da8608d0,2,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__e65a36af20bd3fb5,pb_gsm8k_q4,pb_source_v2:d57571231810302224ce0e5d,4,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__49b271e149b2054a,pb_gsm8k_q4,pb_source_v2:15d709c6a1ea1a1311decd56,0,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__61532c84c480d7e9,pb_gsm8k_q4,pb_source_v2:a4de1b0d96af78d00d1b12f5,3,innovation5,4,4,True,error_hit
pb_gsm8k_q4__d66922aa6bce401b,pb_gsm8k_q4,pb_source_v2:f77641995f648ef82bb77237,0,innovation5,-1,4,True,clean_false_alarm
pb_gsm8k_q4__74d6ae235643a01a,pb_gsm8k_q4,pb_source_v2:9b418b58f2d6b6c0a90f6035,4,innovation5,5,1,False,both_miss
pb_gsm8k_q4__975d31a1759d6588,pb_gsm8k_q4,pb_source_v2:1c0a1d69e6c71a66ec524960,0,innovation5,-1,2,False,clean_correct
pb_gsm8k_q4__80682cefbcc3dbe6,pb_gsm8k_q4,pb_source_v2:24fa4e81a06f6e29b5e73ab0,1,innovation5,-1,3,True,clean_false_alarm
pb_gsm8k_q4__838a2c4ea756a954,pb_gsm8k_q4,pb_source_v2:ba865f7c812c132a254921ae,3,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__c019f78da785e5f7,pb_gsm8k_q4,pb_source_v2:7d857d63b959586d253023ea,3,innovation5,-1,4,False,clean_correct
pb_gsm8k_q4__9c3f0986fa72b5a7,pb_gsm8k_q4,pb_source_v2:a6271cebc1e2955a227c0967,0,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__9979e1b0b4339ec9,pb_gsm8k_q4,pb_source_v2:29437901efa2d59e078cf403,3,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__c575c9c089382043,pb_gsm8k_q4,pb_source_v2:d7b5398ffe7a991f8310ee07,3,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__3c3861c2382efd11,pb_gsm8k_q4,pb_source_v2:de3c8255d13fad99ee72416b,4,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__eaf8280c55e05f80,pb_gsm8k_q4,pb_source_v2:4d9219dc9407b37bf2e8ee4f,0,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__61dcb0e89a97a9c9,pb_gsm8k_q4,pb_source_v2:3e74eea427e273603f961abd,3,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__42060c7ee63b12a9,pb_gsm8k_q4,pb_source_v2:91e7fa5da4a5aae2e2428578,0,innovation5,5,5,True,error_hit
pb_gsm8k_q4__1ea20f05729e51e6,pb_gsm8k_q4,pb_source_v2:09a8532e00e3cd9a41779c00,0,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__ab7f2cab4ac2b5ee,pb_gsm8k_q4,pb_source_v2:3ecdc8a41a4e8d006c6b69b6,3,innovation5,-1,3,False,clean_correct
pb_gsm8k_q4__a6285279d51aff1f,pb_gsm8k_q4,pb_source_v2:7e6f96c003f274ae2f65e1b6,2,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__5fe4a8b550d808c0,pb_gsm8k_q4,pb_source_v2:613e7767a989ba48b38d8d81,4,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__1001f1280e970a13,pb_gsm8k_q4,pb_source_v2:d6eca75c3b129592aa2255a3,4,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__d98c87335114aec3,pb_gsm8k_q4,pb_source_v2:e4a2115c4b87cdabdf6f07dd,3,innovation5,-1,4,False,clean_correct
pb_gsm8k_q4__2c59c4879e3da5e7,pb_gsm8k_q4,pb_source_v2:1fef763216e789e891869545,3,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__efbd655f520d8614,pb_gsm8k_q4,pb_source_v2:e2edb313c29ad2d6437f2694,1,innovation5,-1,5,True,clean_false_alarm
pb_gsm8k_q4__275763e1e0421f3b,pb_gsm8k_q4,pb_source_v2:3c95ab93e73bf871752380de,1,innovation5,-1,5,True,clean_false_alarm
pb_gsm8k_q4__7a6fbbf86c42a81a,pb_gsm8k_q4,pb_source_v2:e97f4c0f6994a883d33bffce,1,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__4d6d77c8e415150d,pb_gsm8k_q4,pb_source_v2:b10bfc1200abd5a85b50cc62,1,innovation5,1,4,True,locator_only_miss
pb_gsm8k_q4__61379260d5ba9148,pb_gsm8k_q4,pb_source_v2:3aa8d4c8f02f9dcd55d42e83,2,innovation5,-1,3,True,clean_false_alarm
pb_gsm8k_q4__76ae0f7892372684,pb_gsm8k_q4,pb_source_v2:4260fb67c1fa89b73584cac9,1,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__268f8dc09a8c7d3c,pb_gsm8k_q4,pb_source_v2:b697ad586cf70d0914622706,3,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__e45356faf9a74b40,pb_gsm8k_q4,pb_source_v2:e2f487a60ede7bcc85946b86,4,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__c795b5ba9515efeb,pb_gsm8k_q4,pb_source_v2:317924694f86c19c6d222cd5,3,innovation5,-1,3,False,clean_correct
pb_gsm8k_q4__b403b485d4e112dc,pb_gsm8k_q4,pb_source_v2:93899a6c3fde211cea440655,0,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__b1cccf87cc14574f,pb_gsm8k_q4,pb_source_v2:e147817fc19c33bb20e2bbce,1,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__d578d6edb69a3b97,pb_gsm8k_q4,pb_source_v2:fc44241cabca651beb239109,0,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__e96616cf8909164b,pb_gsm8k_q4,pb_source_v2:0e6fc2fc1aae343625c23bd8,1,innovation5,-1,2,True,clean_false_alarm
pb_gsm8k_q4__d1394ae4686eed2d,pb_gsm8k_q4,pb_source_v2:12ba917704bbc51c6e7a1aba,4,innovation5,-1,2,False,clean_correct
pb_gsm8k_q4__d6bf7bac8ff5caab,pb_gsm8k_q4,pb_source_v2:0e762e85088891d175fbaeb6,2,innovation5,1,1,False,gate_only_miss
pb_gsm8k_q4__a32b49bbab919f06,pb_gsm8k_q4,pb_source_v2:6f6e75e25088e2dd5407fb59,4,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__6c74d41570472866,pb_gsm8k_q4,pb_source_v2:3fda51aba7bf5d078e706723,4,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__b9d3c85381452fbd,pb_gsm8k_q4,pb_source_v2:aaecb0a3fe34dd9a4e9c3445,1,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__a809fac5ac68d20f,pb_gsm8k_q4,pb_source_v2:a62879f4d67cdf68ab6c5d5b,0,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__b856f2a0612c67db,pb_gsm8k_q4,pb_source_v2:39a2f8a70c1e36831f090d46,4,innovation5,-1,4,False,clean_correct
pb_gsm8k_q4__688f9b2a3a27677d,pb_gsm8k_q4,pb_source_v2:7ca0e77eaa61c65b9b498c2f,3,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__9c944ab95b8bc605,pb_gsm8k_q4,pb_source_v2:ee808165885152e0e14b9944,1,innovation5,-1,3,True,clean_false_alarm
pb_gsm8k_q4__275af02cb7b32534,pb_gsm8k_q4,pb_source_v2:786a70bb2d54eaae94486155,2,innovation5,-1,2,True,clean_false_alarm
pb_gsm8k_q4__a229889c4f5424ac,pb_gsm8k_q4,pb_source_v2:cfbcb8a880ab1f951aef79d5,0,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__790a29a0aa234412,pb_gsm8k_q4,pb_source_v2:f1dee5a761b47dd87e394d76,1,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__99a4b4ea9a642d6e,pb_gsm8k_q4,pb_source_v2:0264a7faeb62e07f12a024be,1,innovation5,3,3,True,error_hit
pb_gsm8k_q4__571471e90a320be0,pb_gsm8k_q4,pb_source_v2:e1285b19802da406262539cf,2,innovation5,-1,3,False,clean_correct
pb_gsm8k_q4__41412661f1a3ea4d,pb_gsm8k_q4,pb_source_v2:e2582278258ec9017c50c297,1,innovation5,-1,3,True,clean_false_alarm
pb_gsm8k_q4__1010b9ad603a0c01,pb_gsm8k_q4,pb_source_v2:dceb7c73dd545bc71d850af9,0,innovation5,-1,2,False,clean_correct
pb_gsm8k_q4__c6e37028fc005f4b,pb_gsm8k_q4,pb_source_v2:b209a5d110029e28811c65c5,0,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__1e00cdc56d8bc47c,pb_gsm8k_q4,pb_source_v2:381a6b9afef83b9e5f877105,1,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__69a144685d052637,pb_gsm8k_q4,pb_source_v2:1cb038acd83346246745c392,4,innovation5,-1,5,True,clean_false_alarm
pb_gsm8k_q4__87554cda1f533f2e,pb_gsm8k_q4,pb_source_v2:70c5ff30997292eb9676429f,2,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__290b3d1cc5e816e0,pb_gsm8k_q4,pb_source_v2:790c6a79b5b860d3983885bb,1,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__d0fd972e56b88e6f,pb_gsm8k_q4,pb_source_v2:e4d81d5ad61492bdf4c1d82a,2,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__bce874bc6469c744,pb_gsm8k_q4,pb_source_v2:26737344ea10d6547706ed20,1,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__d271aeec17c03984,pb_gsm8k_q4,pb_source_v2:3d994447a15548bb0e94920d,0,innovation5,0,0,True,error_hit
pb_gsm8k_q4__cee3e1910c7961ff,pb_gsm8k_q4,pb_source_v2:05b5db5d64d2d00de50f6a88,1,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__430f482ac91c38ef,pb_gsm8k_q4,pb_source_v2:710adcabc09fd2c3b9da5ebb,3,innovation5,-1,2,False,clean_correct
pb_gsm8k_q4__ea048e3366cb2c84,pb_gsm8k_q4,pb_source_v2:5efe7b03f61a0b981bd96ff6,4,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__2b86573f49f5c6df,pb_gsm8k_q4,pb_source_v2:908924ef11dcb8a0200ebd90,4,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__a86265c4e080d327,pb_gsm8k_q4,pb_source_v2:8fd6525f5b25a51226ed5c53,4,innovation5,1,1,True,error_hit
pb_gsm8k_q4__1f5c8c154be702bf,pb_gsm8k_q4,pb_source_v2:f4e2ff0bf027f76a6d55430b,3,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__f98aeec6880741a2,pb_gsm8k_q4,pb_source_v2:4783e30761c87bde4f49b6e2,4,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__c7b2273c8da8f753,pb_gsm8k_q4,pb_source_v2:3b97984f83ca28b36f876f99,4,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__1286b82810ce85a1,pb_gsm8k_q4,pb_source_v2:7498eae62e7a5257ec1a9a67,2,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__cc4b66dd0b0d8f15,pb_gsm8k_q4,pb_source_v2:576b2cfdf78a68a7e9cce953,2,innovation5,-1,3,False,clean_correct
pb_gsm8k_q4__e2ac10de7d59a663,pb_gsm8k_q4,pb_source_v2:52e0be8f2f464344820ed57a,4,innovation5,0,0,True,error_hit
pb_gsm8k_q4__6a5142df77460d54,pb_gsm8k_q4,pb_source_v2:8411ed1e3c55e6aa5b494536,4,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__08874a26b805031c,pb_gsm8k_q4,pb_source_v2:d773e7952a94ec27388fbffc,4,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__58f68ed1e58303e7,pb_gsm8k_q4,pb_source_v2:d55219a2f651cfcb3c6095c6,0,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__8c269ca0b7750464,pb_gsm8k_q4,pb_source_v2:50120e62b33d2e2b1afc13e1,1,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__1a80366f95b3a56d,pb_gsm8k_q4,pb_source_v2:dac55fbe5a91cbb1879d3ab9,1,innovation5,-1,2,False,clean_correct
pb_gsm8k_q4__2343acd34431ca41,pb_gsm8k_q4,pb_source_v2:8db337a49418fd6f1f89fda8,0,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__f6729d7b427a94c5,pb_gsm8k_q4,pb_source_v2:94c5beec9be8ef681c69764b,1,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__b5b7fa4a3026ab12,pb_gsm8k_q4,pb_source_v2:428761e289e8d36b160dbb14,4,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__b5a288f627d31517,pb_gsm8k_q4,pb_source_v2:75bd98ff26a608769a1553b7,1,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__2141073fb8cbdea8,pb_gsm8k_q4,pb_source_v2:8b75a12254132bcaa50bd6e8,1,innovation5,-1,0,False,clean_correct
pb_gsm8k_q4__f124be09e1f1cea8,pb_gsm8k_q4,pb_source_v2:c073d855602b7fe40bd1a0e4,4,innovation5,1,2,True,locator_only_miss
pb_gsm8k_q4__6bb567cddbb44c0d,pb_gsm8k_q4,pb_source_v2:a02a9dd44a028b48ee25b7c1,3,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__a2e1d8e097bfdd34,pb_gsm8k_q4,pb_source_v2:011dc66bffbfedf77698dbde,0,innovation5,-1,2,False,clean_correct
pb_gsm8k_q4__cb17255fbcc0f14b,pb_gsm8k_q4,pb_source_v2:ff564eee69afe358b3d19537,3,innovation5,-1,0,True,clean_false_alarm
pb_gsm8k_q4__e2fc09716ef23161,pb_gsm8k_q4,pb_source_v2:3feaff94893798bf50d3b85f,4,innovation5,-1,2,True,clean_false_alarm
pb_gsm8k_q4__b3d574f73600d655,pb_gsm8k_q4,pb_source_v2:c41d4feabce1e9a42763dab6,3,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__21719d3401b76702,pb_gsm8k_q4,pb_source_v2:81c84c1bcb2cee5950cade37,3,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__a351c92f719bc982,pb_gsm8k_q4,pb_source_v2:c9da308003667fe153894159,0,innovation5,-1,3,True,clean_false_alarm
pb_gsm8k_q4__72f650699650d3b1,pb_gsm8k_q4,pb_source_v2:793a34c05c5eddf18044e9ad,0,innovation5,-1,1,True,clean_false_alarm
pb_gsm8k_q4__324f61357359705f,pb_gsm8k_q4,pb_source_v2:56680f207e277d0832470931,1,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__76ccb49e3ba92d16,pb_gsm8k_q4,pb_source_v2:b13dce67ede5758f2b4ae90e,1,innovation5,-1,2,True,clean_false_alarm
pb_gsm8k_q4__e4fa7007e24ac0d1,pb_gsm8k_q4,pb_source_v2:d08bed33a30751e1b482f5a4,2,innovation5,1,1,True,error_hit
pb_gsm8k_q4__0de3d7f1a1e0dd33,pb_gsm8k_q4,pb_source_v2:053f45e769c518be9409a1a4,3,innovation5,0,0,False,gate_only_miss
pb_gsm8k_q4__669da1b6a26bfdc4,pb_gsm8k_q4,pb_source_v2:ef88a9e1719ce4c54e6cceeb,2,innovation5,-1,1,False,clean_correct
pb_gsm8k_q4__92d192783a3cba75,pb_gsm8k_q4,pb_source_v2:25fd58bad80a0defec895054,1,innovation5,-1,1,False,clean_correct
