phase_id,experiment_id,variant_id,gate_id,metric_id,observed,threshold,direction,passed,unit,status,evidence_status,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_CELL_SUPPORT,nonnegative_cells,4,6,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_WORST_CELL,macro_f1,-0.007370013403548592,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_EXACT,first_error_exact,0.00811568678519281,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_CLEAN,clean_abstention_accuracy,-0.01577236860791409,-0.01,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_DYNAMICS,P2C_F6_MINUS_ENTROPY_DYNAMICS_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_dynamics/evaluation/GATES.csv,b1f02ca0150f82df0edb10b1d33ba9d0b29356af57a22317a00ec8c947836c87,gate_id=P2C_F6_MINUS_ENTROPY_DYNAMICS_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.017512600919187493,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_POINT_BENEFIT,macro_f1,-0.004240164808755775,0.003,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_CELL_SUPPORT,nonnegative_cells,2,6,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_WORST_CELL,macro_f1,-0.019197778116796405,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_EXACT,first_error_exact,-0.005169669573898972,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_CLEAN,clean_abstention_accuracy,0.004703715591422686,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_ENERGY,P2C_F6_MINUS_SAMPLED_ENERGY_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_energy/evaluation/GATES.csv,418ad795c012191dcd7c207c066bf6195cf521f365b906779e1dbbfaf3f80937,gate_id=P2C_F6_MINUS_SAMPLED_ENERGY_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.0006757899226087197,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_POINT_BENEFIT,macro_f1,0.010632515138614407,0.003,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_CELL_SUPPORT,nonnegative_cells,7,6,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_WORST_CELL,macro_f1,-0.0059294810374012075,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_EXACT,first_error_exact,0.01883015402551025,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_CLEAN,clean_abstention_accuracy,-0.025491890146156715,-0.01,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_ENERGY,P2C_F6_MINUS_PARTITION_ENERGY_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_energy/evaluation/GATES.csv,08838a964192cbc27f03536925c602598886603c805f4ce41b3cff0d8defbb2c,gate_id=P2C_F6_MINUS_PARTITION_ENERGY_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_SIMULTANEOUS_CONTRIBUTION,macro_f1,0.004707831496145314,0.003,gt,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_POINT_BENEFIT,macro_f1,0.02266947612363779,0.003,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_CELL_SUPPORT,nonnegative_cells,6,6,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_WORST_CELL,macro_f1,-0.011231285047377748,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_EXACT,first_error_exact,0.0341010551700876,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_CLEAN,clean_abstention_accuracy,-0.05611368592912391,-0.01,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_TOPK_DISTRIBUTION,P2C_F6_MINUS_TOPK_DISTRIBUTION_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_topk_distribution/evaluation/GATES.csv,8a19d46d792bb597715591b88c4de0cc47d02c23f4ca53972b81fb4e173866c8,gate_id=P2C_F6_MINUS_TOPK_DISTRIBUTION_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.004466672474226911,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_POINT_BENEFIT,macro_f1,-0.00019496143298680657,0.003,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_CELL_SUPPORT,nonnegative_cells,4,6,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_WORST_CELL,macro_f1,-0.007945098566084274,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_EXACT,first_error_exact,7.016435928491882e-05,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_CLEAN,clean_abstention_accuracy,4.98893841746062e-05,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW,P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_swvar16_view/evaluation/GATES.csv,2f42d748b9dc894585cfa9a0989766954308b1068dec5ceee0e89fb5d7859d4d,gate_id=P2C_F6_MINUS_ENTROPY_SWVAR16_VIEW_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.003959295286831353,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_POINT_BENEFIT,macro_f1,-0.00024935569596623575,0.003,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_CELL_SUPPORT,nonnegative_cells,5,6,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_WORST_CELL,macro_f1,-0.0045075990464015225,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_EXACT,first_error_exact,-0.00016469038208166698,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_CLEAN,clean_abstention_accuracy,0.0018928433139480116,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW,P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_entropy_cusum_view/evaluation/GATES.csv,e09491025c8d8803eef29b51c52500b9145eea4cd7077e123777cf59225b7b66,gate_id=P2C_F6_MINUS_ENTROPY_CUSUM_VIEW_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.007727841722887569,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_POINT_BENEFIT,macro_f1,-0.0008076247455170438,0.003,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_POINT_BENEFIT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_CELL_SUPPORT,nonnegative_cells,2,6,ge,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_CELL_SUPPORT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_WORST_CELL,macro_f1,-0.0050234915906476885,-0.02,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_WORST_CELL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_EXACT,first_error_exact,-0.001442528842548585,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_EXACT,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_CLEAN,clean_abstention_accuracy,0.0033604729530686273,-0.01,ge,true,fraction,PASS,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_CLEAN,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW,P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_OVERALL,all_registered_gates,false,true,eq,false,boolean,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_sampled_level_view/evaluation/GATES.csv,567ea706b78fc0715109aad710b106b93dbf3fffb1d527718be07922abf182de,gate_id=P2C_F6_MINUS_SAMPLED_LEVEL_VIEW_OVERALL,observed,Frozen Phase-2C conditional gate.
P2C,P2_CONDITIONAL_ABLATION,P2C_F6_MINUS_PARTITION_LEVEL_VIEW,P2C_F6_MINUS_PARTITION_LEVEL_VIEW_SIMULTANEOUS_CONTRIBUTION,macro_f1,-0.011216286868304655,0.003,gt,false,fraction,FAIL,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/conditional/p2c_f6_minus_partition_level_view/evaluation/GATES.csv,1d078cef64ad952e2b73ec3a037bb4abbdf96875e3a1251fde33a5c6e0085198,gate_id=P2C_F6_MINUS_PARTITION_LEVEL_VIEW_SIMULTANEOUS_CONTRIBUTION,observed,Frozen Phase-2C conditional gate.
